,Unnamed: 0,Name,TripAdvisorLink,status,pricestatus,adress,city,phone,email,website,rating,reviews,subcat,detail,Thuisbezorgd,TheFork
171,171,Welcome to Italy- Pasta & Pizza,https://www.tripadvisor.com/Restaurant_Review-g188590-d11857873-Reviews-Welcome_to_Italy_Pasta_Pizza-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Singel 379, 1012 WL Amsterdam The Netherlands",Amsterdam,['+31 6 28750359'],N,N,4.5 ,59 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€5 - €20'],['CUISINES']:['Italian, European, Pizza'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],",False,False
172,172,Grekas Deli,https://www.tripadvisor.com/Restaurant_Review-g188590-d1568921-Reviews-Grekas_Deli-Amsterdam_North_Holland_Province.html, Unclaimed,$,"Singel 311, 1012 WJ Amsterdam The Netherlands",Amsterdam,['+31 20 620 3590'],N,N,4.5 ,117 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['40'],","['CUISINES']:['Mediterranean, Greek'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Dinner'],",False,False
173,173,L'Invite,https://www.tripadvisor.com/Restaurant_Review-g188590-d2451988-Reviews-L_Invite-Amsterdam_North_Holland_Province.html, Claimed,$$$$,"Bloemgracht 47 1016 KD, 1016 KD Amsterdam The Netherlands",Amsterdam,['+31 20 570 2010'],['restaurant@linvite.nl?'],http://www.linvite.nl/,4.0 ,247 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['45'],","['PRICE RANGE']:['€35 - €45'],['CUISINES']:['Dutch, Contemporary, Healthy'],['Special Diets']:['Gluten Free Options, Vegetarian Friendly'],",True,True
174,174,Miss Korea,https://www.tripadvisor.com/Restaurant_Review-g188590-d4371547-Reviews-Miss_Korea-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Albert Cuypstraat 66-70, 1072 CW Amsterdam The Netherlands",Amsterdam,['+31 20 679 0606'],[],http://www.misskorea.nl/,4.0 ,242 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['35'],","['CUISINES']:['Barbecue, Asian, Korean'],['Meals']:['Lunch, Dinner'],['FEATURES']:['Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service'],",False,False
175,175,Orloff,https://www.tripadvisor.com/Restaurant_Review-g188590-d2514241-Reviews-Orloff-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Kadijkseplein 11, 1018 AC Amsterdam The Netherlands",Amsterdam,['+31 20 320 3347'],[],http://www.orloff.nl/,4.0 ,94 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['45'],","['CUISINES']:['Bar, Cafe, European, Brew Pub, Dutch, International'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Dinner, Brunch, Breakfast'],",False,False
176,176,De Bicker Eten en Drinken,https://www.tripadvisor.com/Restaurant_Review-g188590-d7938117-Reviews-De_Bicker_Eten_en_Drinken-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Van der Helstplein 15, 1073 AR Amsterdam The Netherlands",Amsterdam,['+31 20 221 8943'],[],http://debickeretenendrinken.nl/,4.0 ,71 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['45'],","['Special Diets']:['Vegetarian Friendly'],['Meals']:['Dinner, Lunch'],['CUISINES']:['Bar, European, Dutch, Pub'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Table Service, Outdoor Seating'],",False,False
177,177,Kantjil & de Tijger,https://www.tripadvisor.com/Restaurant_Review-g188590-d696955-Reviews-Kantjil_de_Tijger-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Spuistraat 291/293, 1012 VS Amsterdam The Netherlands",Amsterdam,['+31 20 620 0994'],['info@kantjil.nl?'],http://www.kantjil.nl/,4.0 ,"2,532 reviews","['Food']:['40'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['35'],","['PRICE RANGE']:['€11 - €35'],['CUISINES']:['Asian, Indonesian'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",False,False
178,178,Beyrouth,https://www.tripadvisor.com/Restaurant_Review-g188590-d753200-Reviews-Beyrouth-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Kinkerstraat 18, 1053 DV Amsterdam The Netherlands",Amsterdam,['+31 20 616 0635'],['info@beyrouth.nl?'],http://www.restaurantbeyrouth.online/,4.0 ,111 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['35'],","['PRICE RANGE']:['€13 - €22'],['CUISINES']:['Lebanese, Middle Eastern, Mediterranean'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Halal'],",True,False
179,179,Bussia,https://www.tripadvisor.com/Restaurant_Review-g188590-d1229275-Reviews-Bussia-Amsterdam_North_Holland_Province.html, Claimed,$$$$,"Reestraat 28-32, 1016 DN Amsterdam The Netherlands",Amsterdam,['+31 20 627 8794'],['info@bussia.nl?'],http://www.bussia.nl/,4.5 ,"1,134 reviews","['Food']:['45'],['Service']:['50'],['Value']:['45'],['Atmosphere']:['45'],","['CUISINES']:['Italian, European'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],['Meals']:['Lunch, Dinner'],",False,False
180,180,New King,https://www.tripadvisor.com/Restaurant_Review-g188590-d779071-Reviews-New_King-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Zeedijk 115-117, 1012 AV Amsterdam The Netherlands",Amsterdam,['+31 20 625 2180'],['info@newking.nl?'],http://www.newking.nl/,4.0 ,"1,336 reviews","['Food']:['40'],['Service']:['35'],['Value']:['40'],['Atmosphere']:['35'],","['PRICE RANGE']:['€6 - €26'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Dinner, Late Night'],['CUISINES']:['Chinese, Asian'],['FEATURES']:['Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Accepts Credit Cards, Table Service, Wine and Beer, Family style'],",False,False
181,181,Radion Eetcafe,https://www.tripadvisor.com/Restaurant_Review-g188590-d8145221-Reviews-Radion_Eetcafe-Amsterdam_North_Holland_Province.html, Unclaimed,$,"Louwesweg 1, 1066 EA Amsterdam The Netherlands",Amsterdam,['+31 20 452 4709'],[],http://www.radionamsterdam.nl/,4.0 ,68 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['40'],","['CUISINES']:['Bar, European, Pub'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Lunch, Dinner'],",True,False
182,182,Cafe Thuys,https://www.tripadvisor.com/Restaurant_Review-g188590-d4550482-Reviews-Cafe_Thuys-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"De Clercqstraat 129, 1053 AK Amsterdam The Netherlands",Amsterdam,['+31 20 612 0898'],[],http://www.cafe-thuys.nl/,4.5 ,62 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],['Atmosphere']:['40'],","['CUISINES']:['Dutch, Bar, Cafe, European, Pub'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Lunch, Dinner, Drinks'],",False,False
183,183,De Biertuin Prinsengracht,https://www.tripadvisor.com/Restaurant_Review-g188590-d12176036-Reviews-De_Biertuin_Prinsengracht-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Prinsengracht 494, 1017 KH Amsterdam The Netherlands",Amsterdam,['+31 20 737 2941'],['info@debiertuinprinsengracht.nl?'],http://www.debiertuin.nl/prinsengracht/,4.0 ,86 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['40'],","['PRICE RANGE']:['€15 - €25'],['CUISINES']:['Bar, Grill, European, Pub'],['Meals']:['Lunch, Dinner'],",True,True
184,184,Restaurant Quartier Latin,https://www.tripadvisor.com/Restaurant_Review-g188590-d2715472-Reviews-Restaurant_Quartier_Latin-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Utrechtsestraat 49, 1017 VH Amsterdam The Netherlands",Amsterdam,['+31 20 622 7419'],[],http://www.restaurantquartierlatin.nl/,4.0 ,83 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['40'],['Atmosphere']:['40'],","['CUISINES']:['European, French'],['Special Diets']:['Vegetarian Friendly'],['Meals']:['Dinner'],",False,True
185,185,Wagamama,https://www.tripadvisor.com/Restaurant_Review-g188590-d1045235-Reviews-Wagamama-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Amstelstraat 8, 1017 DA Amsterdam The Netherlands",Amsterdam,['+31 20 320 0310'],[],https://www.wagamama.nl/nl-nl/restaurants/amstelstraatrembrandtplein,3.5 ,"1,027 reviews","['Food']:['40'],['Service']:['35'],['Value']:['35'],['Atmosphere']:['35'],","['PRICE RANGE']:['€11 - €16'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],['Meals']:['Lunch, Dinner, Late Night'],['CUISINES']:['Japanese, Asian, Fusion'],['FEATURES']:['Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service'],",True,True
186,186,Restaurant Pizzeria Lucca Due,https://www.tripadvisor.com/Restaurant_Review-g188590-d10134584-Reviews-Restaurant_Pizzeria_Lucca_Due-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Haarlemmerstraat 130, 1013 EX Amsterdam The Netherlands",Amsterdam,['+31 20 622 0353'],['info@luccadue.nl?'],http://www.luccadue.nl/,4.5 ,277 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€12 - €25'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],['Meals']:['Lunch, Dinner'],['CUISINES']:['Italian, Pizza, Mediterranean, European'],['FEATURES']:['Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Accepts Credit Cards, Table Service, Free Wifi'],",True,True
187,187,Thai Restaurant Bangkok,https://www.tripadvisor.com/Restaurant_Review-g188590-d753089-Reviews-Thai_Restaurant_Bangkok-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reguliersdwarsstraat 117, 1017 BL Amsterdam The Netherlands",Amsterdam,['+31 20 627 3030'],['info@bangkok.nl?'],http://www.restaurant-bangkok.nl/,4.0 ,289 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['35'],['Atmosphere']:['35'],","['PRICE RANGE']:['€7 - €20'],['CUISINES']:['Asian, Thai'],['Special Diets']:['Vegetarian Friendly'],",False,False
188,188,The Harbour Club Amsterdam Oost,https://www.tripadvisor.com/Restaurant_Review-g188590-d3393718-Reviews-The_Harbour_Club_Amsterdam_Oost-Amsterdam_North_Holland_Province.html, Claimed,$$$$,"Cruquiusweg 67, 1019 AT Amsterdam The Netherlands",Amsterdam,['+31 20 767 0421'],['amsterdam@theharbourclub.nl?'],http://theharbourclub.com/amsterdam-oost/,3.5 ,720 reviews,"['Food']:['40'],['Service']:['35'],['Value']:['30'],['Atmosphere']:['45'],","['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Dinner, Brunch, Drinks, Late Night'],['CUISINES']:['Seafood, Sushi, European'],['FEATURES']:['Highchairs Available, Wheelchair Accessible, Full Bar, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Free Off-Street Parking, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service, Live Music'],",False,False
189,189,Balti House,https://www.tripadvisor.com/Restaurant_Review-g188590-d753258-Reviews-Balti_House-Amsterdam_North_Holland_Province.html, Unclaimed,$$ - $$$,"Albert Cuypstraat 41, 1072 CL Amsterdam The Netherlands",Amsterdam,['+31 20 664 3038'],N,N,4.0 ,161 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['40'],","['CUISINES']:['Indian, Asian, Balti'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Dinner, Lunch, Late Night'],",True,True
190,190,Lloyd Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d7133199-Reviews-Lloyd_Restaurant-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Oostelijke Handelskade 34 Lloyd Hotel, 1019 BN Amsterdam The Netherlands",Amsterdam,['+31 20 561 3677'],['post@lloyd.nl?'],http://lloydhotel.com/,4.5 ,37 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€7 - €25'],['CUISINES']:['European, Healthy'],['Special Diets']:['Vegan Options, Vegetarian Friendly, Gluten Free Options'],",False,True
191,191,Ristorante Pizzeria Le 4 Stagioni,https://www.tripadvisor.com/Restaurant_Review-g188590-d1822229-Reviews-Ristorante_Pizzeria_Le_4_Stagioni-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Johannes Verhulststraat 32, 1071 NE Amsterdam The Netherlands",Amsterdam,['+31 20 662 0071'],['info@le4stagioni.nl?'],http://www.le4stagioni.nl/,3.5 ,389 reviews,"['Food']:['40'],['Service']:['35'],['Value']:['35'],['Atmosphere']:['35'],","['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Lunch, Dinner, Late Night'],['CUISINES']:['Italian'],['FEATURES']:['Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service'],",True,False
192,192,Mount Everest Tandoori,https://www.tripadvisor.com/Restaurant_Review-g188590-d12590526-Reviews-Mount_Everest_Tandoori-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Spreewenpark 3D, 1021 GS Amsterdam The Netherlands",Amsterdam,['+31 6 33695599'],['info@mteveresttandoori.nl?'],http://www.mteveresttandoori.nl/,4.5 ,435 reviews,"['Food']:['45'],['Service']:['50'],['Value']:['45'],","['PRICE RANGE']:['€10 - €18'],['CUISINES']:['Indian, Asian, Nepali'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",True,True
193,193,De Pizzabakkers De Pijp,https://www.tripadvisor.com/Restaurant_Review-g188590-d6945034-Reviews-De_Pizzabakkers_De_Pijp-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Eerste Sweelinckstraat 16, 1073 CM Amsterdam The Netherlands",Amsterdam,['+31 20 752 7850'],['depijp@depizzabakkers.nl?'],http://www.depizzabakkers.nl/vestigingen/#depijp,4.0 ,96 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['40'],","['PRICE RANGE']:['€7 - €14'],['CUISINES']:['Italian, Pizza, European'],['Special Diets']:['Vegetarian Friendly'],",True,False
194,194,El Torado Gril Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d3335558-Reviews-El_Torado_Gril_Restaurant-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reguliersbreestraat 25, 1017 CL Amsterdam The Netherlands",Amsterdam,['+31 20 625 6600'],[],http://eltorado.com/,3.5 ,307 reviews,"['Food']:['35'],['Service']:['35'],['Value']:['30'],['Atmosphere']:['30'],","['CUISINES']:['Steakhouse, Barbecue, Argentinean, South American'],['Meals']:['Lunch, Dinner, Late Night'],['FEATURES']:['Reservations, Seating, Television, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service'],",False,True
195,195,Holy Ravioli,https://www.tripadvisor.com/Restaurant_Review-g188590-d2392344-Reviews-Holy_Ravioli-Amsterdam_North_Holland_Province.html, Claimed,$,"Jan Pieter Heijenstraat 88, 1053 GS Amsterdam The Netherlands",Amsterdam,['+31 6 11187122'],['info@holyravioli.nl?'],http://www.holyravioli.nl/,4.5 ,43 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['40'],['Atmosphere']:['40'],","['PRICE RANGE']:['€3 - €12'],['CUISINES']:['Italian, European'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],",True,False
196,196,Poke Perfect Prinsengracht,https://www.tripadvisor.com/Restaurant_Review-g188590-d10819321-Reviews-Poke_Perfect_Prinsengracht-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Prinsengracht 502, 1017 KH Amsterdam The Netherlands",Amsterdam,['+31 20 221 5435'],['info@pokeperfect.nl?'],http://www.pokeperfect.nl/,4.0 ,108 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],","['PRICE RANGE']:['€8 - €14'],['CUISINES']:['Hawaiian, International, Healthy'],['Special Diets']:['Vegetarian Friendly, Vegan Options, Gluten Free Options'],",False,False
197,197,Pata Negra II,https://www.tripadvisor.com/Restaurant_Review-g188590-d3608590-Reviews-Pata_Negra_II-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reinwardtstraat 1 hs, 1093 GT Amsterdam The Netherlands",Amsterdam,['+31 20 692 2506'],['info@patanegra2.nl?'],http://www.pata-negra.nl/,4.0 ,168 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['40'],","['PRICE RANGE']:['€8 - €18'],['CUISINES']:['Mediterranean, European, Spanish'],['Special Diets']:['Vegetarian Friendly'],",False,False
198,198,Lunchroom Downtown,https://www.tripadvisor.com/Restaurant_Review-g188590-d2179703-Reviews-Lunchroom_Downtown-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Reguliersdwarsstraat 31, 1017 BJ Amsterdam The Netherlands",Amsterdam,['+31 20 622 9958'],['info@lunchroomdowntown.nl?'],http://lunchroomdowntown.nl/,4.5 ,107 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['45'],['Atmosphere']:['40'],","['PRICE RANGE']:['€5 - €20'],['CUISINES']:['Cafe, European, Dutch'],['Special Diets']:['Vegan Options, Gluten Free Options, Vegetarian Friendly'],",True,False
199,199,Foodbar 63 graden,https://www.tripadvisor.com/Restaurant_Review-g188590-d8656662-Reviews-Foodbar_63_graden-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Woestduinstraat 63, 1058 TB Amsterdam The Netherlands",Amsterdam,['+31 20 370 5028'],['info@63graden.nl?'],http://www.63graden.nl/,4.5 ,40 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['CUISINES']:['Bar'],['Special Diets']:['Vegetarian Friendly, Vegan Options'],['Meals']:['Dinner, Lunch, Drinks'],",False,False
200,200,Cafe Binnen Buiten,https://www.tripadvisor.com/Restaurant_Review-g188590-d4886121-Reviews-Cafe_Binnen_Buiten-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Ruysdaelkade 115, 1072 AN Amsterdam The Netherlands",Amsterdam,['+31 20 670 1640'],['info@cafebinnenbuiten.nl?'],http://www.cafebinnenbuiten.nl/,4.0 ,117 reviews,"['Food']:['40'],['Service']:['40'],['Value']:['40'],['Atmosphere']:['35'],","['PRICE RANGE']:['€5 - €15'],['Meals']:['Lunch, Dinner, Drinks'],['CUISINES']:['Dutch, Bar, Cafe, Pub, European'],['FEATURES']:['Reservations, Outdoor Seating, Seating, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Table Service, Full Bar'],",False,True
201,201,Bistro Berlage,https://www.tripadvisor.com/Restaurant_Review-g188590-d13276050-Reviews-Bistro_Berlage-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Beursplein 1 Naast de Bijenkorf, 1012 JW Amsterdam The Netherlands",Amsterdam,['+31 20 530 4146'],['info@bistroberlage.com?'],http://bistroberlage.com/,4.0 ,92 reviews,"['Food']:['40'],['Service']:['45'],['Value']:['40'],","['PRICE RANGE']:['€3 - €24'],['CUISINES']:['Dutch, European, Bar'],['Special Diets']:['Vegetarian Friendly'],",False,True
202,202,Akbar Indian Restaurant,https://www.tripadvisor.com/Restaurant_Review-g188590-d696875-Reviews-Akbar_Indian_Restaurant-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Korte Leidsedwarsstraat 15, 1017 PV Amsterdam The Netherlands",Amsterdam,['+31 20 624 2211'],['info@akbar.nl?'],http://www.akbar.nl/,4.0 ,151 reviews,"['Food']:['40'],['Service']:['35'],['Value']:['35'],['Atmosphere']:['35'],","['PRICE RANGE']:['€20 - €39'],['Special Diets']:['Gluten Free Options'],['Meals']:['Dinner, Drinks'],['CUISINES']:['Indian, Asian'],['FEATURES']:['Reservations, Seating, Serves Alcohol, Table Service, Takeout'],",False,True
203,203,Loving Hut - Vegan House,https://www.tripadvisor.com/Restaurant_Review-g188590-d8659092-Reviews-Loving_Hut_Vegan_House-Amsterdam_North_Holland_Province.html, Claimed,$,"Admiraal de Ruijterweg 334, 1055 MZ Amsterdam The Netherlands",Amsterdam,['+31 20 682 5208'],['lovinghutamsterdam@gmail.com?'],http://www.facebook.com/lovinghutamsterdam/timeline?ref=page_internal,4.5 ,45 reviews,"['Food']:['45'],['Service']:['40'],['Value']:['45'],","['PRICE RANGE']:['€9 - €18'],['CUISINES']:['Asian'],['Special Diets']:['Vegan Options, Vegetarian Friendly'],",False,False
204,204,Frank's Smoke House,https://www.tripadvisor.com/Restaurant_Review-g188590-d6404103-Reviews-Frank_s_Smoke_House-Amsterdam_North_Holland_Province.html, Claimed,$$ - $$$,"Oostenburgervoorstraat 1, 1018 MN Amsterdam The Netherlands",Amsterdam,['+31 20 585 7107'],N,N,4.5 ,232 reviews,"['Food']:['45'],['Service']:['45'],['Value']:['45'],","['PRICE RANGE']:['€17 - €35'],['Special Diets']:['Gluten Free Options'],['Meals']:['Lunch, Dinner, Brunch, Drinks'],['CUISINES']:['Dutch, Seafood, International, Deli'],['FEATURES']:['Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service'],",True,False
